app_id,title,vendor,status,functional_category,deployment_type,short_description,capabilities,data_sources,labels,notes,contract_annual_spend,fiscal_ytd_expense_total,prev_fiscal_year_expense_total,engaged_users,provisioned_users,users_with_sso_access,users_logging_in_via_sso,cost_center_primary,product_owner_name,it_contact,security_contact,legal_contact,procurement_contact,vendor_contact,general_contact,last_updated
74a9ff91-0071-41c4-aa60-0bedd05d773c,SonarQube,SonarSource,approved,Engineering,Unknown,"A provider of software quality and security tools that helps developers identify bugs, vulnerabilities, and code smells in their projects.","Code Development, Code Quality, DevOps","SSO Logins, Contract uploads, ERP",IT Funded,-,34000.0,34000.0,0.0,0,0,1560,22,650-it executive,-,Shripad Hebbar,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,,2026-01-21T00:11:41.041755+00:00
2aa4d2eb-096a-4317-a5b6-72fe7226ea28,SonarSource,SonarSource,-,-,Unknown,-,-,ERP,-,-,0.0,105000.0,100000.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.178928+00:00
97844b9c-6d3f-4333-a6a8-2c049c1bbadd,Sophos Cloud,Sophos,-,Security,Cloud,"Data security solution that simplifies compliance, monitors essential cloud resources, and provides 24/7 cloud threat protection.","Cloud Security, Security & Compliance, Network Security",ERP,-,-,0.0,0.0,62500.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.179433+00:00
5c2d71f9-aead-4c37-baa1-f8c3066017d4,Spektra Systems,Spektra Systems,-,IT,Unknown,A cloud based software that Enables cloud computing solutions for organizations.,Cloud Infrastructure,ERP,-,-,0.0,25000.0,0.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.180009+00:00
d577f10d-a679-4bc8-be04-76f959761232,Spinnaker,Linux Foundation,in_review,Engineering,Unknown,"An open source, multi-cloud continuous delivery platform for releasing software changes with high velocity and confidence.","DevOps, Developer Tools, Collaboration",SSO Logins,"Login Only, Engineering",-,0.0,0.0,0.0,0,0,540,158,390-cto organization,-,-,-,-,-,-,,2026-01-21T00:11:41.027337+00:00
5494fc23-f54a-4478-842e-5d0513fbba95,Spotify,Spotify AB,-,-,Unknown,A  music streaming platform that allows users to listen to millions of songs and podcasts from around the world.,-,Expense Mgmt,-,-,0.0,95.92,44.96,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.180550+00:00
06de923a-7ebe-4775-b222-40b3c10864c6,Squarespace,Squarespace,-,IT,Unknown,Website building and hosting app.,"Web development, E-commerce, Analytics",Expense Mgmt,-,-,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.181142+00:00
cfb54ced-712c-4909-b9be-2d3adb629166,Stacklet,"STACKLET, INC.",-,Security,Unknown,A cloud governance as Code that delivers frictionless governance to innovate securely and efficiently in the cloud.,Cloud Infrastructure,"SSO Logins, Contract uploads, ERP","Subscription Monitored By CCM, Engineering",-,248400.0,0.0,248400.0,0,0,92,18,198-saas cloud ops,-,-,-,-,-,-,,2026-01-21T00:11:41.043730+00:00
cbbe0a98-5173-48e6-b986-58e7bd004c8e,StatusPage,Atlassian,approved,IT,Unknown,"Incident management tool from Atlassian that helps users with real time notifications like system downtime, scheduled maintenance etc.","Incident Management, Customer Experience","SSO Logins, Contract uploads, ERP","Subscription Monitored By CCM, Engineering, Business Funded",-,7776.0,12564.0,12564.0,0,0,200,9,198-saas cloud ops,Varsha Aggarwal,-,-,-,-,-,,2026-01-21T00:11:41.055528+00:00
68a29172-a086-4b82-a858-e68282aad581,Stripe,Stripe,-,"Finance, Sales",Unknown,Payment app that enables vendors to accept payments online.,"Payment Processing, Accounts Payable & Receivable, Subscription Management",Expense Mgmt,-,-,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.181697+00:00
ab75f2e1-4406-451d-a85d-6f6f0e57f06d,SupportLogic,SupportLogic,approved,Customer Success,Unknown,It provides a framework for managing the customer experience that helps businesses to enhance service delivery.,Customer Experience,"SSO Logins, Contract uploads, ERP",Business Funded,-,65000.0,15000.0,65000.0,0,0,260,88,410-ww sales admin,-,-,-,-,-,-,,2026-01-21T00:11:41.031431+00:00
b2063848-efe7-4f7c-bbb4-70975ef5b9a6,SurveyMonkey,Momentive,approved,Marketing,Unknown,Survey software to create and run professional online surveys.,"Surveys, Market Research, Customer Experience, Data & Analytics, Data Catalog","SSO Logins, Contract uploads, ERP",IT Funded,-,40000.0,40000.0,40000.0,0,0,88,19,651-it applications-crm,Dhee Kumar,Indraja Medarametla,-,-,Prashanth Kumar s,-,,2026-01-21T00:11:41.043244+00:00
05f2c9d6-bdaa-4ea0-b1a6-90cd5a6a125f,"SynerComm, Inc.",SynerComm,-,Security,Unknown,"A technology consulting and IT solutions provider, offering services like managed IT, cybersecurity, cloud computing, and network infrastructure to help businesses improve their technology systems and operations.",Cloud Security,"Expense Mgmt, ERP",Expense Only,-,0.0,12060.0,15895.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.182108+00:00
50a2ee01-f6e4-4ce3-9dc9-ae180198f05c,Synthesia,Synthesia,approved,-,Unknown,Synthia IO An AI video creation platform.,-,"SSO Logins, Contract uploads, Expense Mgmt, ERP",Business Funded,SSO Enabled,63445.2,69528.99,30260.14,0,0,49,24,221-training revenue,-,-,-,-,Prashanth Kumar s,-,,2026-01-21T00:11:41.040753+00:00
9b4d5c26-f88d-4721-a2df-f166ae83864d,Tableau,Salesforce,approved,"IT, Design",Cloud,An interactive data visualization tool for better business insights from your data.,"Business Intelligence, Analytics","Engagement, SSO Logins, Contract uploads, ERP",IT Funded,-,247380.1,247380.1,301451.08,0,0,2036,4,651-it applications-crm,Charan,-,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,,2026-01-21T00:11:41.071189+00:00
6732f9cd-16fe-4c76-ad72-53dc3adce53c,TallyPrime,Tally Solutions,-,-,Unknown,-,-,Contract uploads,Business Funded,-,12744.0,0.0,0.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.084290+00:00
b64a5c66-d1f4-49bd-85e9-a2295f104275,Teleport,Gravitational,approved,Security,Unknown,"An open-source tool that uses SSH, Kubernetes, and HTTPS to provide zero-trust access to servers and cloud applications.","Cloud Security, Identity & Access Management, Credential Management, Authentication",Contract uploads,"Subscription Monitored By CCM, Engineering, Business Funded",-,120000.0,0.0,0.0,0,0,0,0,364-engineering-east dev,-,-,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,,2026-01-21T00:11:41.132626+00:00
a8e18861-0245-43a6-9613-8ea3b43b30d2,Test Application,Test Vendor Inc,under_review,Testing,Unknown,,,,,,50000.0,0.0,0,100,0,0,0,,,,,,,,,2026-02-25T00:36:56.994325+00:00
7e855cf7-0111-44b1-a7a0-8ac149f0f15f,The Channel Company,The Channel Company,-,-,Unknown,"A media and marketing company that provides services, events, and content primarily aimed at the information technology (IT) channel and technology vendors.",-,Expense Mgmt,-,-,0.0,2306.39,599.88,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.182516+00:00
f3a58d94-e2d0-4364-bb58-2f90d43364f9,The Org,"Orgio, Inc",-,HR,Unknown,"A talent acquisitions platform that provides access to the world's largest network of public organizational charts, allowing users to search for relevant people across companies, follow companies for updates on team changes, and integrate company data with their CRM systems or access it via API.","Talent management, Brand Marketing",Expense Mgmt,-,-,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.183100+00:00
2e6478d1-0e11-457f-8907-3ccbe4f0b4e6,Think-cell,Think-cell,-,IT,Unknown,"A Microsoft PowerPoint and Excel add-in that allows users to easily create complex data-driven charts, maintain the structure of a presentation with auto-updating agendas, and consistently round numbers in Excel sheets.",Data visualization,Expense Mgmt,Expense Only,-,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.183640+00:00
36f7484e-a28f-4227-8361-0e333ee65eaa,Thomson Reuters,Thomson Reuters,-,IT,Unknown,"An answer provider of customer challenges through experimenting, innovating, and applying cutting-edge technologies.","News, Financial Data, Data & Analytics",Expense Mgmt,-,-,0.0,399.0,289.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.184132+00:00
664c2d0f-279e-48a1-8d7f-a36fb791a8e7,ThousandEyes,Cisco Systems,approved,IT,Unknown,"Company that monitors network infrastructure performance, providing data that aids in issue diagnosis and resolution.","Network Analytics, Resource & System Monitoring","SSO Logins, Contract uploads, ERP","Subscription Monitored By CCM, Engineering, Business Funded",-,7580.71,0.0,15140.71,0,0,68,8,335-engineering-development,-,-,-,-,-,-,,2026-01-21T00:11:41.057267+00:00
247373da-69fa-4552-b959-fb3a2e7774e9,Tines,Tines,in_review,IT,Unknown,An advanced security platform that allows teams automate any workflow or integration.,"Automation & Testing, Workflow Integration",SSO Logins,-,-,0.0,0.0,0.0,0,0,2,2,-,-,-,-,-,-,-,,2026-01-21T00:11:41.074251+00:00
699a317e-3973-4f8b-8605-042dca1b65aa,Tome,Magical Tome,-,IT,Unknown,"A cutting-edge AI-powered platform designed to streamline the sales and marketing process by automating client research and presentation customization. It offers a suite of tools for creating engaging, data-driven, and personalized presentations, with features such as layout automation, engagement analytics, generative presentations, interactive embeds, and AI-driven text and image generation.","Learning Apps, Professional Development Training, Training",Expense Mgmt,-,-,0.0,88.55,96.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.184653+00:00
aab91a16-b3e7-42df-9c4a-cfe5dc3a63d6,TrustArc,TrustArc,none,IT,Unknown,"A privacy management platform that offers a suite of tools for businesses to automate compliance processes, manage consumer data rights, and ensure adherence to global privacy regulations.","Security & Compliance, Data Privacy","SSO Logins, Contract uploads, ERP",IT Funded,-,9881.25,17868.6,29720.0,0,0,5,0,650-it executive,-,-,Kate Wakefield,-,Prashanth Kumar s,-,,2026-01-21T00:11:41.082842+00:00
2644b091-d9fa-4002-bfca-a73e634640cd,TryHackMe,TryHackMe,-,Security,Unknown,"A cyber security training software that teaches with the help of guided, objective-based tasks and challenges. Learn and improve skills by applying them in real-world settings through a fun platform.",Security & Compliance,Expense Mgmt,-,-,0.0,139.04,0.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.185179+00:00
8e5d0b05-8273-4338-8b2f-ec07e5f3e496,Typeform,Typeform,-,Marketing,Unknown,"Form-building platform that enables users to create data collection devices such as surveys or apps, without coding.","Surveys, Form Builder",Expense Mgmt,-,-,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.185729+00:00
82410acd-0fc4-4828-8fb3-79440ce40bba,Udemy,Udemy,in_review,"HR, IT",Unknown,Learning platform that offers wide range of courses for professionals to learn and develop their skills.,"Learning Apps, Professional Development Training, Knowledge Management",Expense Mgmt,-,-,0.0,258.74,123.95,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.186146+00:00
088ed726-05c6-400a-b0f7-f864527ded65,Unum,Unum,none,-,Unknown,"A learning website about programmatic advertising, connected TV, identity, clean rooms, and more.",-,SSO Logins,Business Funded,This is Telus Health,0.0,0.0,0.0,0,0,2439,68,640-human resources,-,-,-,-,-,-,,2026-01-21T00:11:41.034027+00:00
5968688f-39ef-473e-891d-c38b1b5775d9,Upflex,"Upflex, Inc",approved,Security,Unknown,"Upflex is a powerful all-in-one platform that combines workspace booking, management, and insights, allowing businesses and employees to use only what they need and adapt as their needs change.",Real Estate,"SSO Logins, Contract uploads, ERP",Business Funded,-,14062.5,25634.0,0.0,0,0,1742,143,660-facilities,-,-,-,-,-,-,,2026-01-21T00:11:41.027829+00:00
71afd309-f854-40b1-b76a-cdeb42cf5983,Urlscan,urlscan,-,Security,Unknown,A security tool that limits the types of HTTP requests that IIS can handle. URLScan examines incoming URL requests and the data associated with them. It applies a set of rules to each request to determine whether it contains potentially dangerous information or information that is not normally expected.,Threat Intelligence,"Contract uploads, ERP",-,-,40000.0,30000.0,0.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.133173+00:00
baa89efa-1408-449f-9e72-6c28bea17f19,UserTesting,User Testing,-,IT,Unknown,"On-demand research tool that provides customer feedback on almost any customer experience, including websites, mobile apps, prototypes, and real world experiences.","UX Research, Automation & Testing, Product Management","SSO Logins, Contract uploads",Business Funded,-,0.0,0.0,0.0,0,0,12,1,380-product management,-,-,-,-,-,-,,2026-01-21T00:11:41.078304+00:00
3dcc3f04-4de4-48f5-a3e7-052fdf2f4e92,VMware Cloud Foundation,VMware,-,-,Cloud,"A platform that provides a unified cloud infrastructure platform for running traditional or containerized applications in private, public, or hybrid cloud environments.",-,Contract uploads,-,-,58016.6,0.0,0.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.133563+00:00
f09c69f2-243d-435d-aba4-40d984577c7b,VMware vCenter Server,VMware,in_review,IT,On-Prem,A server management software for VMWare vSphere environments that servers as a central point of control for monitoring systems and resources.,"Cloud Infrastructure, Cloud Management, Network Security","Expense Mgmt, ERP",Expense Only,-,0.0,1453.28,2437.6,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.186486+00:00
f3a19014-b9c2-4dab-a23b-09a4c6e2d196,Vanilla,"Higher Logic, LLC",-,Project Management Team,Unknown,An online community management that allows users to create a customized community and deliver consistent results to all departments,Business Intelligence,ERP,-,-,0.0,57500.02,0.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.187048+00:00
c2d7017e-eb05-463b-a1c8-61a8c7a6f924,Varonis,Varonis,-,Security,Unknown,"It focuses on enterprise data protection, including sensitive files and emails, confidential customer, patient, and employee information, financial records, strategic and product plans, and other intellectual property.",Cloud Security,SSO Logins,IT Funded,-,0.0,0.0,0.0,0,0,34,11,-,-,-,-,-,-,-,,2026-01-21T00:11:41.052443+00:00
c61ec216-df3c-44a4-8104-5f1ba2bdf5af,Vault,HashiCorp,-,IT,Unknown,"Software tool for securely accessing anything whose access should be tightly controlled, such as API keys, passwords, or certificates. Vault provides a unified interface to any secret, tight access control, and an audit log.","Identity & Access Management, Credential Management, Sharing & Storage",Contract uploads,"Subscription Monitored By CCM, Engineering, Business Funded",App is behind the SSO as per Mike Lunt,29700.0,0.0,0.0,0,0,0,0,198-saas cloud ops,-,-,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,,2026-01-21T00:11:41.134238+00:00
d0823263-fe7c-46e3-82ff-0304d6ffc5b8,Veeam Backup,Veeam,approved,IT,Unknown,"A backup, recovery, and data management solutions for Modern Data Protection.","Backup & Recovery, Manufacturing Organization Software, IT management",Contract uploads,"IT Funded, Supported w/ Approval",-,23151.39,0.0,0.0,0,0,0,0,652-it operations,-,-,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,,2026-01-21T00:11:41.134832+00:00
03f7da27-25f6-4973-a7ca-aacf090b0e64,Verkada,Verkada,in_review,-,Unknown,A company that specializes in providing video surveillance and security solutions.,-,SSO Logins,Business Funded,-,0.0,0.0,0.0,0,0,3,2,662-facilities-tacoma,-,-,-,-,-,-,,2026-01-21T00:11:41.074791+00:00
fba8915f-bed6-4d21-b497-8e8160c734f2,Veza,Veza,approved,Security,Unknown,"A software platform for data authorization that manage, and control who can and should take what action on what data.",Identity & Access Management,"SSO Logins, Contract uploads, ERP",IT Funded,THIS IS A POC,50000.0,0.0,50000.0,0,0,80,21,650-it executive,-,-,-,-,-,-,,2026-01-21T00:11:41.042258+00:00
989e35d6-0924-4a1c-81b0-7955a3626299,Vidyard,Vidyard,approved,Marketing,Unknown,Virtual selling platform for marketing and sales teams with a personalized video recording and sharing feature. Hosts videos and analyzes their performance. Chrome plug-in available.,"Video editing, Creator Tools","SSO Logins, Contract uploads, ERP",Business Funded,-,0.0,26250.0,25000.0,0,0,27,7,510-corporate marketing,-,-,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,,2026-01-21T00:11:41.061680+00:00
d9766cd3-6bdc-44a4-863b-6d2d92244441,VirginPulseSP,Marlin Equity,approved,-,Unknown,"An AI-powered, personalization engine seamlessly connects people with relevant programs, benefits, tools and information through a centralized and simplified health and wellbeing platform.",-,"SSO Logins, Contract uploads, Expense Mgmt, ERP",Business Funded,-,84456.0,49598.02,240526.24,0,0,2862,229,640-human resources,Anusha Radhakrishnan,-,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,,2026-01-21T00:11:41.024782+00:00
4a1322f3-47ad-4c5b-a41b-8f6b764595c5,VirusTotal,VirusTotal,none,IT,Unknown,An online service that uses antivirus engines and website scanners to analyse suspicious files and URLs in order to detect different types of malware and malicious content. It provides an API through which users can access the data generated by VirusTotal.,"Threat Intelligence, Security & Compliance",Contract uploads,"Engineering, Business Funded","Infoblox’s use of VT goes beyond Infoblox Threat Intel. I can give you info on how we use VT in ITI, but you will need to speak to other teams for detailed info on how they are interfacing/using the service.",71351.28,0.0,0.0,0,0,0,0,198-saas cloud ops,-,-,-,-,-,-,,2026-01-21T00:11:41.135393+00:00
f8eeb919-46ee-4270-8f06-5408e1a6e079,Vistaprint,Vistaprint,-,-,Unknown,A printing and marketing services company that provides businesses with customized marketing and branding solutions.,-,Expense Mgmt,-,-,0.0,0.0,1689.64,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.187499+00:00
3c88196c-5539-4170-aa54-aac6e38db3ed,Visual Studio,Microsoft,-,IT,Unknown,"Unified IDE from Microsoft used by developers for editing, debugging and building codes to develop websites, apps and programs.","IDE, Software Development, Web development, DevOps",ERP,-,-,0.0,660.36,0.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.187850+00:00
8cdbd96b-ac21-4880-8f97-3b076c380942,WPEngine,WPEngine,-,IT,Unknown,A platform gives brands the tools they need to build remarkable WordPress sites and apps that propel their business forward faster.,"Blog, Hosting, DevOps",Expense Mgmt,-,-,0.0,149.0,0.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.188360+00:00
eb052b44-81fe-4d7f-8c7f-e43d17f62a18,Walnut,Walnut Tech Inc,approved,Product,Unknown,"A code search engine that enables developers to quickly find and navigate code across multiple repositories, languages, and teams, making it easier to collaborate, reuse code, and improve software development efficiency.",Sales Enablement,"SSO Logins, Contract uploads, ERP",Business Funded,-,50000.0,4986.3,50000.0,0,0,27,11,509-marketing admin,-,-,-,-,-,-,,2026-01-21T00:11:41.052932+00:00
3f76065f-becd-4a66-aed5-26c4d15de926,Wiley Science Solutions,Wiley,-,-,Unknown,"A academic publishing company providing various services and solutions for researchers, institutions, and organizations involved in scientific research and scholarly publishing.",-,Expense Mgmt,-,-,0.0,18.0,0.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.188888+00:00
7ab8bcfc-362b-45fb-a072-40cb9f86dca6,Wiz,Wiz Inc.,approved,Engineering,Unknown,"A cloud security platform that provides direct visibility, risk prioritization, and remediation guidance for development","Cloud Infrastructure, Network Security, Threat Intelligence, Vulnerability Management, GRC","SSO Logins, Contract uploads",IT Funded,-,39708.0,0.0,0.0,0,0,44,13,650-it executive,-,-,-,-,-,-,,2026-01-21T00:11:41.049968+00:00
a2cabcf4-0f64-4bc4-9c3a-2175454b765c,WorkSpan,WorkSpan,-,Sales,Unknown,A business management platform that enables enterprises to manages employees accessworkflows and data.,Sales Enablement,Contract uploads,Business Funded,-,125850.0,0.0,0.0,0,0,0,0,480-channel marketing,-,-,-,-,-,-,,2026-01-21T00:11:41.136337+00:00
226dff41-c41f-4934-a69e-a6ec4879ded4,Workday,Workday,retired,"HR, IT",Cloud,"A business management solution for financials, HR, planning, talent, payroll, analytics, and more.","HR Management Suite, Planning","SSO Logins, Contract uploads, ERP",IT Funded,-,0.0,77756.0,74053.0,0,0,0,0,653-it applications-erp,Anusha Radhakrishnan,-,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,,2026-01-21T00:11:41.083770+00:00
b3947da5-bc8d-47ee-9349-591f9d19fcb2,Workiva,Workiva,-,IT,Unknown,"A software for ESG, audit, and financial reporting that enables collaboration and deep integration into existing workstreams to simplify financial and ESG reporting.","Compliance, Accounts Payable & Receivable","Contract uploads, ERP",Business Funded,-,49248.2,48396.78,44811.83,0,0,0,0,620-finance,Sasank Ambadasugari,-,-,-,-,-,,2026-01-21T00:11:41.136954+00:00
9092bfc3-0faa-4745-bc7c-b5fff0a64687,XFactor.io,XFactor.IO,approved,Marketing,Unknown,"It is a value enablement platform that empowers companies to define, quantify, and validate business outcomes at scale",Marketing Platform,"Contract uploads, ERP",Business Funded,DecisionLink is now xfactor.io,0.0,20000.0,287100.0,0,0,0,0,513-product marketing,-,-,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,,2026-01-21T00:11:41.137527+00:00
a692beb6-34d5-4258-baf5-b207dc3fe443,Xactly,Xactly,approved,IT,Unknown,Enterprise solution that empowers businesses with real-time insights and analytics to fuel performance and support incentive compensations.,"Sales Compensation, Application Performance Monitoring","SSO Logins, Contract uploads, ERP",IT Funded,-,296006.71,296006.71,297995.55,0,0,722,532,653-it applications-erp,Sasank Ambadasugari,-,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,Sudarshan Nandakumar,2026-01-21T00:11:41.017686+00:00
f2a405a5-8948-4c6e-9c99-38a6768eb304,Xmind,XMind,in_review,-,Unknown,"A mind mapping and brainstorming software developed by XMIND LTD, a Hong Kong-based company.",-,Expense Mgmt,Expense Only,-,0.0,158.99,179.97,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.189323+00:00
7b4e56ba-c14c-49c3-976d-633543af1480,ZScaler,Zscaler,-,Security,Unknown,Network security software used for implementing security access policies for users and protect them from online threats.,Cloud Security,"SSO Logins, Contract uploads",Business Funded,-,0.0,0.0,0.0,0,0,16,2,380-product management,-,-,-,-,-,-,,2026-01-21T00:11:41.075268+00:00
eeb0ee08-7fed-4517-9799-331fc8482a5d,ZiftONE,Zift Solutions,in_review,Marketing,Unknown,"An all-in-one PRM, Channel Marketing & Learning solution management",CRM,"Contract uploads, ERP",Business Funded,-,43250.0,54062.5,54062.5,0,0,0,0,511-field marketing and dg,Mahasvi Samineni,-,-,-,-,-,,2026-01-21T00:11:41.138077+00:00
69988832-3687-4785-9118-f82328404736,Zoom Meetings,Zoom Video Communications,retired,IT,Cloud,"Communications platform that connects people through video, voice, chat, and content sharing, offering a suite of collaboration tools including video meetings, team chat, VoIP phone, webinars, whiteboard, contact center, and events.","Video Conferencing, Instant Messaging, Meeting & Organizing","Engagement, SSO Logins, Contract uploads, ERP",IT Funded,-,0.0,300480.47,315406.06,9,2395,14,4,652-it operations,-,Eric Choi,-,-,Prashanth Kumar s,-,,2026-01-21T00:11:41.070165+00:00
d862a275-ad4f-43f2-9355-2e369dcd91ce,Zoom Phone,Zoom Video Communications,retired,IT,Cloud,"Cloud phone system for doing domestic calls, SMS messaging, voicemail transcription and call recording.","Conferencing, Video Conferencing, Instant Messaging","Contract uploads, ERP",IT Funded,-,133200.0,187850.0,214659.49,0,0,0,0,652-it operations,-,-,-,-,-,-,,2026-01-21T00:11:41.070695+00:00
6bfaa684-2025-4f2e-914c-f9d71976828f,Zoom Rooms,Zoom Video Communications,approved,IT,Cloud,"A software-based room system used for audio/video conferencing. Users can use the ""rooms"" and have dedicated topics/members under the ""Zoom Ecosystem""","Meeting & Organizing, Video Conferencing, Collaboration, Webinars","Engagement, Contract uploads",IT Funded,-,39421.0,0.0,0.0,0,64,0,0,652-it operations,-,-,-,-,-,-,,2026-01-21T00:11:41.138575+00:00
76bcf860-308e-4141-b706-f403b1cb0470,ZoomInfo,ZoomInfo,approved,IT,Cloud,B2B market intelligence prospecting tool that provides contact information for leads and customers.,"Sales Enablement, Marketing automation, Lead Generation, Data & Analytics","SSO Logins, Contract uploads, ERP",Business Funded,-,160891.0,331809.0,160891.0,0,0,183,88,414-sales operations,-,-,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,,2026-01-21T00:11:41.031878+00:00
36961e18-b037-437d-bbe9-e7fde513b0ba,Zuora Revenue,Zuora,approved,Finance,Unknown,It is a revenue software that automate revenue operations and scale for any level of business complexity.,EPM,"SSO Logins, Contract uploads, ERP",IT Funded,-,182160.0,238410.0,182160.0,0,0,17,12,653-it applications-erp,Sasank Ambadasugari,-,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,,2026-01-21T00:11:41.050465+00:00
1957682e-50e3-44f4-be71-026150c47f3a,ezcater,ezCater,-,-,Unknown,"An online catering marketplace that connects businesses and individuals with catering services across the United States. The platform allows users to easily order food for events, meetings, and other occasions from a wide variety of local caterers and restaurants.",-,ERP,-,-,0.0,76421.02,0.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.189870+00:00
b8b1ef9d-70dc-497a-9eea-66551e906b11,iStockphoto,iStockphoto LP.,-,-,Unknown,"iStock, based in Calgary, Alberta, Canada, is an online royalty-free, international microstock photography provider.",-,Expense Mgmt,-,-,0.0,724.0,2737.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.190461+00:00
9448dfdf-7557-4253-b6d3-d38261754590,ultradns - prod,Neustar,-,IT,Unknown,"A Management Portal that mitigates threats by preventing access to malicious websites known for malware, phishing, spyware and bots.",ITSM,SSO Logins,IT Funded,-,0.0,0.0,0.0,0,0,2,0,650-it executive,-,-,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,,2026-01-21T00:11:41.083318+00:00
4f028647-ad50-4a64-9924-306acd700f55,your learning,IBM,-,Engineering,Unknown,"IBM Education solutions aid in the creation of cognitive campuses, which assist teachers and students in improving outcomes from kindergarten to higher education.",Cloud Management,Expense Mgmt,-,-,0.0,6.99,0.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.190964+00:00
